repo_id,owner,name,full_name,language,created_at,updated_at,stars,forks,open_issues,archived,age_days,html_url,star_band
949646929,GetBindu,Bindu,GetBindu/Bindu,Python,2025-03-16T22:37:03Z,2026-09-05T16:41:38Z,9756,444,157,False,537,https://github.com/GetBindu/Bindu,1K-10K
54346799,public-apis,public-apis,public-apis/public-apis,Python,2016-03-20T23:49:42Z,2026-09-05T16:50:26Z,475766,52556,1902,False,3820,https://github.com/public-apis/public-apis,50K+
13491895,EbookFoundation,free-programming-books,EbookFoundation/free-programming-books,Python,2013-10-11T06:50:37Z,2026-09-05T16:51:33Z,396023,66739,78,False,4712,https://github.com/EbookFoundation/free-programming-books,50K+
63476337,TheAlgorithms,Python,TheAlgorithms/Python,Python,2016-07-16T09:44:01Z,2026-09-05T16:34:20Z,224276,51014,896,False,3703,https://github.com/TheAlgorithms/Python,50K+
888092115,microsoft,markitdown,microsoft/markitdown,Python,2024-11-13T19:56:40Z,2026-09-05T16:50:47Z,178300,13140,681,False,660,https://github.com/microsoft/markitdown,50K+
58028038,521xueweihan,HelloGitHub,521xueweihan/HelloGitHub,Python,2016-05-04T06:24:11Z,2026-09-05T16:51:34Z,174870,12730,691,False,3776,https://github.com/521xueweihan/HelloGitHub,50K+
527591471,AUTOMATIC1111,stable-diffusion-webui,AUTOMATIC1111/stable-diffusion-webui,Python,2022-08-22T14:05:26Z,2026-09-05T14:00:51Z,164823,30556,2504,False,1475,https://github.com/AUTOMATIC1111/stable-diffusion-webui,50K+
552661142,langchain-ai,langchain,langchain-ai/langchain,Python,2022-10-17T02:58:36Z,2026-09-05T16:38:46Z,145700,24328,452,False,1419,https://github.com/langchain-ai/langchain,50K+
937253475,anthropics,claude-code,anthropics/claude-code,Python,2025-02-22T17:41:21Z,2026-09-05T16:48:00Z,144149,23027,13894,False,559,https://github.com/anthropics/claude-code,50K+
770153867,harry0703,MoneyPrinterTurbo,harry0703/MoneyPrinterTurbo,Python,2024-03-11T02:57:34Z,2026-09-05T16:41:31Z,120814,18552,20,False,908,https://github.com/harry0703/MoneyPrinterTurbo,50K+
908531752,deepseek-ai,DeepSeek-V3,deepseek-ai/DeepSeek-V3,Python,2024-12-26T09:52:40Z,2026-09-05T13:54:44Z,104435,16734,217,False,618,https://github.com/deepseek-ai/DeepSeek-V3,50K+
631185,eliotsykes,asset_fingerprint,eliotsykes/asset_fingerprint,Ruby,2010-04-27T10:16:46Z,2026-09-01T04:16:32Z,100,4,0,True,5975,https://github.com/eliotsykes/asset_fingerprint,0-100
317164436,IBM,aspera-cli,IBM/aspera-cli,Ruby,2020-11-30T08:55:50Z,2026-09-04T10:41:35Z,100,23,14,False,2105,https://github.com/IBM/aspera-cli,0-100
2548365,crayfishx,hiera-gpg,crayfishx/hiera-gpg,Ruby,2011-10-10T14:01:13Z,2026-07-11T14:29:00Z,100,24,11,False,5444,https://github.com/crayfishx/hiera-gpg,0-100
5341586,RobinBrouwer,bootstrap_flash_messages,RobinBrouwer/bootstrap_flash_messages,Ruby,2012-08-08T12:43:55Z,2026-08-26T07:09:00Z,100,16,0,False,5141,https://github.com/RobinBrouwer/bootstrap_flash_messages,0-100
95451381,discourse,discourse-chat-integration,discourse/discourse-chat-integration,Ruby,2017-06-26T13:51:04Z,2026-01-12T02:56:22Z,100,80,0,True,3358,https://github.com/discourse/discourse-chat-integration,0-100
49824198,dirkholzapfel,abuelo,dirkholzapfel/abuelo,Ruby,2016-01-17T15:59:58Z,2026-09-01T04:19:56Z,100,3,2,False,3884,https://github.com/dirkholzapfel/abuelo,0-100
5129517,tenderlove,tusk,tenderlove/tusk,Ruby,2012-07-20T23:23:51Z,2025-09-23T02:28:53Z,100,4,2,False,5159,https://github.com/tenderlove/tusk,0-100
104550439,syhsyh9696,javlibrary-rails,syhsyh9696/javlibrary-rails,Ruby,2017-09-23T07:41:10Z,2026-09-01T04:24:40Z,100,23,2,False,3269,https://github.com/syhsyh9696/javlibrary-rails,0-100
48796,relevance,castronaut,relevance/castronaut,Ruby,2008-09-03T14:59:10Z,2026-03-24T20:28:23Z,100,15,7,False,6576,https://github.com/relevance/castronaut,0-100
16218461,chrisroberts,krakow,chrisroberts/krakow,Ruby,2014-01-24T22:10:41Z,2026-09-01T04:26:32Z,100,17,16,False,4606,https://github.com/chrisroberts/krakow,0-100
274089487,noraj,haiti,noraj/haiti,Ruby,2020-06-22T09:03:16Z,2026-09-03T04:23:32Z,1000,60,3,False,2266,https://github.com/noraj/haiti,101-1K
3847668,gauntlt,gauntlt,gauntlt/gauntlt,Ruby,2012-03-27T19:29:56Z,2026-09-01T14:22:02Z,997,186,19,False,5274,https://github.com/gauntlt/gauntlt,101-1K
569122226,ankane,ruby-polars,ankane/ruby-polars,Ruby,2022-11-22T05:59:48Z,2026-09-01T14:24:01Z,994,46,1,False,1383,https://github.com/ankane/ruby-polars,101-1K
3868478,grocer,grocer,grocer/grocer,Ruby,2012-03-29T17:25:50Z,2026-09-01T14:24:46Z,993,119,24,True,5272,https://github.com/grocer/grocer,101-1K
813405111,TarteelAI,quranic-universal-library,TarteelAI/quranic-universal-library,Ruby,2024-06-11T02:56:54Z,2026-09-04T19:40:15Z,993,126,182,False,816,https://github.com/TarteelAI/quranic-universal-library,101-1K
5427147,utgarda,sidekiq-status,utgarda/sidekiq-status,Ruby,2012-08-15T14:41:28Z,2026-09-01T14:26:04Z,991,116,22,True,5134,https://github.com/utgarda/sidekiq-status,101-1K
80523,nkallen,cache-money,nkallen/cache-money,Ruby,2008-11-25T00:53:12Z,2026-09-03T09:04:44Z,991,103,22,False,6493,https://github.com/nkallen/cache-money,101-1K
221696,alexch,rerun,alexch/rerun,Ruby,2009-06-08T15:59:27Z,2026-09-01T14:26:55Z,990,86,34,False,6298,https://github.com/alexch/rerun,101-1K
284190,camping,camping,camping/camping,Ruby,2009-08-21T13:59:40Z,2026-09-02T17:54:25Z,987,107,48,False,6224,https://github.com/camping/camping,101-1K
6204918,peterhellberg,hashids.rb,peterhellberg/hashids.rb,Ruby,2012-10-13T16:26:41Z,2026-09-01T14:31:32Z,984,44,1,False,5075,https://github.com/peterhellberg/hashids.rb,101-1K
37382858,kilimchoi,engineering-blogs,kilimchoi/engineering-blogs,Ruby,2015-06-13T18:25:17Z,2026-09-05T16:26:15Z,38578,2036,151,False,4101,https://github.com/kilimchoi/engineering-blogs,10K-50K
202291859,chatwoot,chatwoot,chatwoot/chatwoot,Ruby,2019-08-14T06:50:51Z,2026-09-05T16:21:48Z,36519,8820,1366,False,2579,https://github.com/chatwoot/chatwoot,10K-50K
21696302,matteocrippa,awesome-swift,matteocrippa/awesome-swift,Ruby,2014-07-10T14:04:09Z,2026-09-05T08:50:06Z,26241,3142,12,False,4440,https://github.com/matteocrippa/awesome-swift,10K-50K
308770,heartcombo,devise,heartcombo/devise,Ruby,2009-09-16T12:15:12Z,2026-09-04T13:50:24Z,24357,5474,235,False,6198,https://github.com/heartcombo/devise,10K-50K
538746,ruby,ruby,ruby/ruby,Ruby,2010-02-27T15:55:23Z,2026-09-05T12:59:13Z,23702,5635,703,False,6034,https://github.com/ruby/ruby,10K-50K
88740103,postalserver,postal,postalserver/postal,Ruby,2017-04-19T12:04:57Z,2026-09-05T14:53:04Z,16786,1286,95,False,3426,https://github.com/postalserver/postal,10K-50K
52855516,Homebrew,homebrew-core,Homebrew/homebrew-core,Ruby,2016-03-01T06:58:36Z,2026-09-05T16:29:05Z,15545,13816,100,False,3840,https://github.com/Homebrew/homebrew-core,10K-50K
11423758,mame,quine-relay,mame/quine-relay,Ruby,2013-07-15T13:29:20Z,2026-09-02T08:03:02Z,14593,567,18,False,4800,https://github.com/mame/quine-relay,10K-50K
45307548,neutraltone,awesome-stock-resources,neutraltone/awesome-stock-resources,Ruby,2015-10-31T15:45:23Z,2026-09-05T08:15:14Z,14516,817,72,False,3962,https://github.com/neutraltone/awesome-stock-resources,10K-50K
911765,diaspora,diaspora,diaspora/diaspora,Ruby,2010-09-15T05:20:04Z,2026-09-05T07:15:35Z,13651,2864,425,False,5834,https://github.com/diaspora/diaspora,10K-50K
959682770,antiwork,gumroad,antiwork/gumroad,Ruby,2025-04-03T07:22:41Z,2026-09-05T16:52:08Z,9659,2032,6,False,520,https://github.com/antiwork/gumroad,1K-10K
275604,resque,resque,resque/resque,Ruby,2009-08-12T00:27:35Z,2026-09-04T13:50:27Z,9476,1657,82,False,6233,https://github.com/resque/resque,1K-10K
69193081,freeCodeCamp,how-to-contribute-to-open-source,freeCodeCamp/how-to-contribute-to-open-source,Ruby,2016-09-25T22:01:22Z,2026-09-02T12:18:04Z,9330,1862,95,False,3631,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,1K-10K
129791,javan,whenever,javan/whenever,Ruby,2009-02-16T03:19:48Z,2026-09-01T22:35:36Z,8857,715,84,False,6410,https://github.com/javan/whenever,1K-10K
301573344,community,community,community/community,Ruby,2020-10-06T00:30:24Z,2026-09-05T11:34:39Z,8741,4365,0,False,2160,https://github.com/community/community,1K-10K
108278,chef,chef,chef/chef,Ruby,2009-01-15T20:40:48Z,2026-09-04T21:09:53Z,8235,2523,408,False,6441,https://github.com/chef/chef,1K-10K
451035,heartcombo,simple_form,heartcombo/simple_form,Ruby,2009-12-28T14:23:48Z,2026-09-01T13:34:24Z,8229,1294,37,False,6095,https://github.com/heartcombo/simple_form,1K-10K
818326760,basecamp,fizzy,basecamp/fizzy,Ruby,2024-06-21T15:43:29Z,2026-09-05T15:02:25Z,8178,1180,76,False,806,https://github.com/basecamp/fizzy,1K-10K
2441517,puma,puma,puma/puma,Ruby,2011-09-23T02:26:08Z,2026-09-03T14:15:52Z,7914,1489,108,False,5461,https://github.com/puma/puma,1K-10K
20552964,realm,jazzy,realm/jazzy,Ruby,2014-06-06T05:52:11Z,2026-09-02T19:59:36Z,7380,414,76,False,4474,https://github.com/realm/jazzy,1K-10K
8514,rails,rails,rails/rails,Ruby,2008-04-11T02:19:47Z,2026-09-05T16:51:29Z,58753,22396,1613,False,6721,https://github.com/rails/rails,50K+
737898780,maybe-finance,maybe,maybe-finance/maybe,Ruby,2024-01-01T22:23:46Z,2026-09-05T13:55:42Z,54295,5681,0,True,977,https://github.com/maybe-finance/maybe,50K+
65252,jekyll,jekyll,jekyll/jekyll,Ruby,2008-10-20T06:29:03Z,2026-09-05T14:33:58Z,51661,10301,256,False,6529,https://github.com/jekyll/jekyll,50K+
52281283,mastodon,mastodon,mastodon/mastodon,Ruby,2016-02-22T15:01:25Z,2026-09-05T16:26:59Z,50268,7492,4521,False,3848,https://github.com/mastodon/mastodon,50K+
666251395,tpm-rs,tpm-rs,tpm-rs/tpm-rs,Rust,2023-07-14T04:18:21Z,2026-09-03T03:50:03Z,100,28,50,False,1149,https://github.com/tpm-rs/tpm-rs,0-100
899487144,thewh1teagle,aec,thewh1teagle/aec,Rust,2024-12-06T11:16:08Z,2026-09-04T15:12:38Z,100,18,8,False,638,https://github.com/thewh1teagle/aec,0-100
1051153247,Latias94,dear-imgui-rs,Latias94/dear-imgui-rs,Rust,2025-09-05T14:21:34Z,2026-09-05T12:26:25Z,100,14,1,False,365,https://github.com/Latias94/dear-imgui-rs,0-100
794268590,surma,wasmphobia,surma/wasmphobia,Rust,2024-04-30T19:31:18Z,2026-05-01T09:27:34Z,100,6,4,False,857,https://github.com/surma/wasmphobia,0-100
980095864,levish0,AxumKit,levish0/AxumKit,Rust,2025-05-08T14:55:43Z,2026-09-05T14:53:08Z,100,16,5,False,485,https://github.com/levish0/AxumKit,0-100
626041907,Marcono1234,struson,Marcono1234/struson,Rust,2023-04-10T17:12:59Z,2026-09-01T04:22:48Z,100,10,19,False,1243,https://github.com/Marcono1234/struson,0-100
315389681,moznion,radius-rs,moznion/radius-rs,Rust,2020-11-23T17:25:22Z,2026-07-25T01:49:29Z,100,17,16,False,2111,https://github.com/moznion/radius-rs,0-100
390663714,Bauxitedev,vehicle_evolver_deluxe,Bauxitedev/vehicle_evolver_deluxe,Rust,2021-07-29T09:01:39Z,2026-09-01T04:23:47Z,100,1,2,False,1864,https://github.com/Bauxitedev/vehicle_evolver_deluxe,0-100
303386243,mrDIMAS,hrtf,mrDIMAS/hrtf,Rust,2020-10-12T12:33:18Z,2026-09-05T11:10:18Z,100,12,2,False,2154,https://github.com/mrDIMAS/hrtf,0-100
468132849,Property404,goto-label-rs,Property404/goto-label-rs,Rust,2022-03-10T00:04:32Z,2026-08-20T20:39:05Z,100,2,0,False,1640,https://github.com/Property404/goto-label-rs,0-100
806015479,summer-rs,summer-rs,summer-rs/summer-rs,Rust,2024-05-26T06:02:17Z,2026-09-04T09:43:06Z,1000,60,25,False,832,https://github.com/summer-rs/summer-rs,101-1K
346080029,rmqtt,rmqtt,rmqtt/rmqtt,Rust,2021-03-09T16:59:37Z,2026-09-05T13:46:29Z,997,127,16,False,2005,https://github.com/rmqtt/rmqtt,101-1K
865110839,InkSha,rust-tutorial,InkSha/rust-tutorial,Rust,2024-09-30T01:48:09Z,2026-09-01T14:22:04Z,997,53,0,False,705,https://github.com/InkSha/rust-tutorial,101-1K
2981351,erickt,rust-zmq,erickt/rust-zmq,Rust,2011-12-14T16:48:50Z,2026-09-01T14:22:48Z,996,212,90,False,5379,https://github.com/erickt/rust-zmq,101-1K
467706461,dphilla,boxer,dphilla/boxer,Rust,2022-03-08T23:17:01Z,2026-09-04T01:09:29Z,996,21,2,False,1641,https://github.com/dphilla/boxer,101-1K
823467100,TransformerOptimus,SuperCoder,TransformerOptimus/SuperCoder,Rust,2024-07-03T05:12:33Z,2026-09-04T11:03:58Z,995,111,29,False,794,https://github.com/TransformerOptimus/SuperCoder,101-1K
184941159,dtolnay,trybuild,dtolnay/trybuild,Rust,2019-05-04T20:27:23Z,2026-09-01T14:23:12Z,995,84,23,False,2680,https://github.com/dtolnay/trybuild,101-1K
670015795,longbridge,longbridge-terminal,longbridge/longbridge-terminal,Rust,2023-07-24T05:38:18Z,2026-09-04T14:07:02Z,994,85,12,False,1139,https://github.com/longbridge/longbridge-terminal,101-1K
113244429,matthiaskrgr,cargo-cache,matthiaskrgr/cargo-cache,Rust,2017-12-05T23:31:11Z,2026-09-02T17:19:04Z,993,26,35,False,3195,https://github.com/matthiaskrgr/cargo-cache,101-1K
452483626,alexheretic,ab-av1,alexheretic/ab-av1,Rust,2022-01-27T00:12:12Z,2026-09-05T14:25:28Z,988,69,72,False,1682,https://github.com/alexheretic/ab-av1,101-1K
523043277,astral-sh,ruff,astral-sh/ruff,Rust,2022-08-09T17:17:44Z,2026-09-05T14:33:05Z,49495,2389,2175,False,1487,https://github.com/astral-sh/ruff,10K-50K
90793418,sharkdp,fd,sharkdp/fd,Rust,2017-05-09T21:27:10Z,2026-09-05T15:20:37Z,44320,1125,202,False,3405,https://github.com/sharkdp/fd,10K-50K
91253698,ccxt,ccxt,ccxt/ccxt,Rust,2017-05-14T15:41:56Z,2026-09-05T16:20:59Z,43874,8820,847,False,3401,https://github.com/ccxt/ccxt,10K-50K
552877440,juspay,hyperswitch,juspay/hyperswitch,Rust,2022-10-17T11:18:28Z,2026-09-05T14:53:32Z,43584,5117,2162,False,1419,https://github.com/juspay/hyperswitch,10K-50K
410749029,spacedriveapp,spacedrive,spacedriveapp/spacedrive,Rust,2021-09-27T05:09:04Z,2026-09-05T15:41:43Z,38912,1343,56,False,1804,https://github.com/spacedriveapp/spacedrive,10K-50K
120425779,lapce,lapce,lapce/lapce,Rust,2018-02-06T08:41:06Z,2026-09-05T09:13:00Z,38823,1321,896,False,3133,https://github.com/lapce/lapce,10K-50K
61349723,casey,just,casey/just,Rust,2016-06-17T06:08:08Z,2026-09-05T16:31:24Z,35650,839,171,False,3732,https://github.com/casey/just,10K-50K
292014229,zellij-org,zellij,zellij-org/zellij,Rust,2020-09-01T14:04:28Z,2026-09-05T14:39:12Z,35290,1429,1898,False,2195,https://github.com/zellij-org/zellij,10K-50K
115110181,swc-project,swc,swc-project/swc,Rust,2017-12-22T11:40:14Z,2026-09-05T13:14:01Z,34196,1553,473,False,3179,https://github.com/swc-project/swc,10K-50K
4279682,fish-shell,fish-shell,fish-shell/fish-shell,Rust,2012-05-10T03:00:55Z,2026-09-05T16:29:10Z,34136,2365,562,False,5231,https://github.com/fish-shell/fish-shell,10K-50K
161045574,johnthagen,min-sized-rust,johnthagen/min-sized-rust,Rust,2018-12-09T14:04:04Z,2026-09-05T09:00:14Z,9848,247,12,False,2827,https://github.com/johnthagen/min-sized-rust,1K-10K
297701481,embassy-rs,embassy,embassy-rs/embassy,Rust,2020-09-22T16:04:20Z,2026-09-05T15:43:11Z,9786,1646,605,False,2174,https://github.com/embassy-rs/embassy,1K-10K
179385712,bottlerocket-os,bottlerocket,bottlerocket-os/bottlerocket,Rust,2019-04-03T23:28:55Z,2026-09-05T08:33:11Z,9670,586,201,False,2711,https://github.com/bottlerocket-os/bottlerocket,1K-10K
260432296,H-M-H,Weylus,H-M-H/Weylus,Rust,2020-05-01T10:25:33Z,2026-09-05T10:25:51Z,9555,393,158,False,2318,https://github.com/H-M-H/Weylus,1K-10K
178597005,FyroxEngine,Fyrox,FyroxEngine/Fyrox,Rust,2019-03-30T18:35:37Z,2026-09-05T16:23:03Z,9541,450,58,False,2715,https://github.com/FyroxEngine/Fyrox,1K-10K
267374872,jpochyla,psst,jpochyla/psst,Rust,2020-05-27T16:46:58Z,2026-09-05T12:33:09Z,9473,267,152,False,2292,https://github.com/jpochyla/psst,1K-10K
925434317,xberg-io,xberg,xberg-io/xberg,Rust,2025-01-31T21:50:02Z,2026-09-05T15:39:34Z,9270,580,3,False,581,https://github.com/xberg-io/xberg,1K-10K
103894697,actix,actix,actix/actix,Rust,2017-09-18T05:13:28Z,2026-09-03T20:43:34Z,9241,675,40,False,3274,https://github.com/actix/actix,1K-10K
660776503,paradedb,paradedb,paradedb/paradedb,Rust,2023-06-30T20:21:47Z,2026-09-05T03:27:27Z,9231,445,206,False,1162,https://github.com/paradedb/paradedb,1K-10K
715493447,loco-rs,loco,loco-rs/loco,Rust,2023-11-07T08:58:40Z,2026-09-05T00:15:20Z,9117,425,17,False,1033,https://github.com/loco-rs/loco,1K-10K
1031912724,farion1231,cc-switch,farion1231/cc-switch,Rust,2025-08-04T14:16:16Z,2026-09-05T16:31:04Z,131192,9026,2600,False,397,https://github.com/farion1231/cc-switch,50K+
965415649,openai,codex,openai/codex,Rust,2025-04-13T05:37:54Z,2026-09-05T16:46:34Z,121711,18667,15414,False,510,https://github.com/openai/codex,50K+
196701619,tauri-apps,tauri,tauri-apps/tauri,Rust,2019-07-13T09:09:37Z,2026-09-05T16:46:50Z,110824,3916,1470,False,2611,https://github.com/tauri-apps/tauri,50K+
133442384,denoland,deno,denoland/deno,Rust,2018-05-15T01:34:26Z,2026-09-05T16:53:42Z,108377,6372,1545,False,3035,https://github.com/denoland/deno,50K+
357728969,oven-sh,bun,oven-sh/bun,Rust,2021-04-14T00:48:17Z,2026-09-05T16:53:45Z,95887,5035,8709,False,1970,https://github.com/oven-sh/bun,50K+
699532645,astral-sh,uv,astral-sh/uv,Rust,2023-10-02T20:24:11Z,2026-09-05T16:52:29Z,89482,3544,2880,False,1068,https://github.com/astral-sh/uv,50K+
42489829,rust-lang,rustlings,rust-lang/rustlings,Rust,2015-09-15T02:25:18Z,2026-09-05T14:09:34Z,64047,11254,33,False,4008,https://github.com/rust-lang/rustlings,50K+
331107018,FuelLabs,sway,FuelLabs/sway,Rust,2021-01-19T20:54:33Z,2026-09-05T12:34:20Z,61457,5413,937,False,2054,https://github.com/FuelLabs/sway,50K+
551376520,tw93,Pake,tw93/Pake,Rust,2022-10-14T09:32:57Z,2026-09-05T16:48:43Z,61298,12614,4,False,1422,https://github.com/tw93/Pake,50K+
846698999,aaif-goose,goose,aaif-goose/goose,Rust,2024-08-23T19:03:36Z,2026-09-05T16:50:35Z,53932,6182,304,False,742,https://github.com/aaif-goose/goose,50K+
660289592,wobsoriano,solid-sonner,wobsoriano/solid-sonner,TypeScript,2023-06-29T17:01:05Z,2026-09-01T04:19:01Z,100,4,4,False,1163,https://github.com/wobsoriano/solid-sonner,0-100
79147052,designcourse,angular-auth-demo,designcourse/angular-auth-demo,TypeScript,2017-01-16T18:33:26Z,2026-09-01T04:18:19Z,100,109,10,False,3518,https://github.com/designcourse/angular-auth-demo,0-100
248120486,Gyanreyer,react-hover-video-player,Gyanreyer/react-hover-video-player,TypeScript,2020-03-18T02:31:19Z,2026-09-01T04:18:40Z,100,17,0,False,2362,https://github.com/Gyanreyer/react-hover-video-player,0-100
769631926,liyufengrex,HarmonyAtomicService,liyufengrex/HarmonyAtomicService,TypeScript,2024-03-09T16:12:04Z,2026-09-01T04:15:48Z,100,12,0,False,910,https://github.com/liyufengrex/HarmonyAtomicService,0-100
719887484,covalenthq,goldrush-kit,covalenthq/goldrush-kit,TypeScript,2023-11-17T05:34:51Z,2026-09-01T04:17:30Z,100,55,5,True,1023,https://github.com/covalenthq/goldrush-kit,0-100
105570502,gothinkster,apprun-realworld-example-app,gothinkster/apprun-realworld-example-app,TypeScript,2017-10-02T18:37:48Z,2026-09-01T04:17:15Z,100,36,7,False,3259,https://github.com/gothinkster/apprun-realworld-example-app,0-100
923095555,miseryco,shaderpad,miseryco/shaderpad,TypeScript,2025-01-27T16:30:08Z,2026-09-01T04:20:47Z,100,4,0,False,586,https://github.com/miseryco/shaderpad,0-100
78749445,coturiv,ionic-messenger-starter,coturiv/ionic-messenger-starter,TypeScript,2017-01-12T13:43:45Z,2026-09-01T04:16:48Z,100,48,1,False,3523,https://github.com/coturiv/ionic-messenger-starter,0-100
83089735,mezoistvan,ng2-flatpickr,mezoistvan/ng2-flatpickr,TypeScript,2017-02-24T22:54:25Z,2026-09-01T04:16:44Z,100,54,50,False,3479,https://github.com/mezoistvan/ng2-flatpickr,0-100
516796808,codyseibert,online-classroom,codyseibert/online-classroom,TypeScript,2022-07-22T15:17:49Z,2026-09-01T04:19:30Z,100,22,8,False,1506,https://github.com/codyseibert/online-classroom,0-100
117818549,molstar,molstar,molstar/molstar,TypeScript,2018-01-17T10:03:49Z,2026-09-05T06:39:44Z,1000,256,104,False,3153,https://github.com/molstar/molstar,101-1K
214744155,mikinty,Trading-Interview-Questions,mikinty/Trading-Interview-Questions,TypeScript,2019-10-13T01:47:56Z,2026-09-01T15:58:22Z,999,102,5,False,2519,https://github.com/mikinty/Trading-Interview-Questions,101-1K
762147600,SquirrelCorporation,SquirrelServersManager,SquirrelCorporation/SquirrelServersManager,TypeScript,2024-02-23T07:17:11Z,2026-09-05T13:43:19Z,999,35,60,True,925,https://github.com/SquirrelCorporation/SquirrelServersManager,101-1K
445477700,joBr99,nspanel-lovelace-ui,joBr99/nspanel-lovelace-ui,TypeScript,2022-01-07T10:09:15Z,2026-09-05T02:30:47Z,998,200,69,False,1702,https://github.com/joBr99/nspanel-lovelace-ui,101-1K
183912457,Raathigesh,fabulous,Raathigesh/fabulous,TypeScript,2019-04-28T13:33:44Z,2026-09-01T14:21:42Z,998,26,18,False,2687,https://github.com/Raathigesh/fabulous,101-1K
422704936,pmndrs,math,pmndrs/math,TypeScript,2021-10-29T20:28:17Z,2026-09-05T03:42:05Z,998,27,5,False,1771,https://github.com/pmndrs/math,101-1K
67070528,NagRock,ts-mockito,NagRock/ts-mockito,TypeScript,2016-08-31T20:17:51Z,2026-09-01T14:22:21Z,997,94,91,False,3656,https://github.com/NagRock/ts-mockito,101-1K
386767233,element-hq,element-call,element-hq/element-call,TypeScript,2021-07-16T21:22:30Z,2026-09-05T12:29:16Z,996,213,436,False,1876,https://github.com/element-hq/element-call,101-1K
329655206,byCedric,expo-monorepo-example,byCedric/expo-monorepo-example,TypeScript,2021-01-14T15:26:43Z,2026-09-01T14:22:23Z,996,101,34,False,2060,https://github.com/byCedric/expo-monorepo-example,101-1K
36983769,thelgevold,angular-samples,thelgevold/angular-samples,TypeScript,2015-06-06T14:54:01Z,2026-09-01T14:23:01Z,995,284,18,False,4109,https://github.com/thelgevold/angular-samples,101-1K
519577891,upscayl,upscayl,upscayl/upscayl,TypeScript,2022-07-30T17:19:20Z,2026-09-05T16:34:26Z,49003,2457,51,False,1497,https://github.com/upscayl/upscayl,10K-50K
896924279,moeru-ai,airi,moeru-ai/airi,TypeScript,2024-12-01T16:33:36Z,2026-09-05T16:42:11Z,48802,4830,209,False,643,https://github.com/moeru-ai/airi,10K-50K
361044034,slidevjs,slidev,slidevjs/slidev,TypeScript,2021-04-24T01:25:23Z,2026-09-05T16:00:57Z,48423,2171,228,False,1960,https://github.com/slidevjs/slidev,10K-50K
291438522,siyuan-note,siyuan,siyuan-note/siyuan,TypeScript,2020-08-30T09:21:35Z,2026-09-05T16:39:46Z,46182,2983,27,False,2197,https://github.com/siyuan-note/siyuan,10K-50K
127769231,DIYgod,RSSHub,DIYgod/RSSHub,TypeScript,2018-04-02T14:43:21Z,2026-09-05T16:24:20Z,46038,10195,351,False,3078,https://github.com/DIYgod/RSSHub,10K-50K
174038031,react-hook-form,react-hook-form,react-hook-form/react-hook-form,TypeScript,2019-03-05T23:47:10Z,2026-09-05T08:18:21Z,44848,2469,9,False,2740,https://github.com/react-hook-form/react-hook-form,10K-50K
679506386,janhq,jan,janhq/jan,TypeScript,2023-08-17T02:17:10Z,2026-09-05T16:21:47Z,44358,3010,508,False,1115,https://github.com/janhq/jan,10K-50K
154950925,streamich,react-use,streamich/react-use,TypeScript,2018-10-27T10:16:05Z,2026-09-05T01:39:08Z,44011,3264,663,False,2870,https://github.com/streamich/react-use,10K-50K
766341786,HeyPuter,puter,HeyPuter/puter,TypeScript,2024-03-03T01:44:32Z,2026-09-05T16:04:16Z,43404,4045,41,False,916,https://github.com/HeyPuter/puter,10K-50K
402860175,FuelLabs,fuels-ts,FuelLabs/fuels-ts,TypeScript,2021-09-03T18:11:03Z,2026-09-05T07:18:11Z,42997,1362,80,False,1827,https://github.com/FuelLabs/fuels-ts,10K-50K
999686447,microsoft,vscode-copilot-chat,microsoft/vscode-copilot-chat,TypeScript,2025-06-10T16:21:19Z,2026-09-04T16:15:37Z,9970,2012,252,True,452,https://github.com/microsoft/vscode-copilot-chat,1K-10K
128193054,keystonejs,keystone,keystonejs/keystone,TypeScript,2018-04-05T10:48:37Z,2026-09-05T16:41:01Z,9968,1260,137,False,3075,https://github.com/keystonejs/keystone,1K-10K
1001684671,CyberTimon,RapidRAW,CyberTimon/RapidRAW,TypeScript,2025-06-13T20:16:40Z,2026-09-05T16:01:49Z,9852,534,401,False,448,https://github.com/CyberTimon/RapidRAW,1K-10K
167032345,labs42io,clean-code-typescript,labs42io/clean-code-typescript,TypeScript,2019-01-22T16:58:12Z,2026-09-05T10:11:16Z,9807,1176,3,False,2782,https://github.com/labs42io/clean-code-typescript,1K-10K
16623069,sindresorhus,pageres,sindresorhus/pageres,TypeScript,2014-02-07T18:15:18Z,2026-09-05T06:38:52Z,9732,721,0,False,4592,https://github.com/sindresorhus/pageres,1K-10K
89116094,utterance,utterances,utterance/utterances,TypeScript,2017-04-23T04:02:12Z,2026-09-05T13:59:23Z,9691,595,172,False,3422,https://github.com/utterance/utterances,1K-10K
266702263,rough-stuff,rough-notation,rough-stuff/rough-notation,TypeScript,2020-05-25T06:34:03Z,2026-09-05T08:18:27Z,9685,236,33,False,2294,https://github.com/rough-stuff/rough-notation,1K-10K
516753000,mulaRahul,keyviz,mulaRahul/keyviz,TypeScript,2022-07-22T13:03:59Z,2026-09-05T15:11:03Z,9630,357,70,False,1506,https://github.com/mulaRahul/keyviz,1K-10K
126505563,pmndrs,use-gesture,pmndrs/use-gesture,TypeScript,2018-03-23T15:37:58Z,2026-09-03T20:12:33Z,9623,335,54,False,3088,https://github.com/pmndrs/use-gesture,1K-10K
