repo_id,full_name,language,month,commits,contributors,new_contributors,returning_contributors,pr_opened,pr_closed,pr_merged,issues_opened,issues_closed,is_partial_month,meaningful_activity,project_age_months,project_age_years,observation_month_index,commit_rate_6m,active_month_ratio_12m,commit_volatility_6m,zero_commit_streak,commit_trend_6m,avg_contributors_6m,contributor_volatility_6m,new_contributor_rate_6m,returning_contributor_rate_6m,contributor_zero_streak,contributor_trend_6m,avg_pr_opened_6m,avg_issues_opened_6m,pr_merge_rate_6m,pr_net_flow_6m,issue_net_flow_6m,pr_activity_trend_6m,issue_activity_trend_6m,collaboration_trend_6m,activity_total,activity_change_3m,inactivity_streak,longest_inactivity_gap
10270250,react/react,JavaScript,2024-04-01,492,38,10,28,208,463,160,55,552,False,True,131,10.916666666666666,132,346.6666666666667,1.0,155.62733264650754,0,65.71428571428571,34.166666666666664,7.7824589087681755,0.18536585365853658,0.8146341463414634,0,2.257142857142858,151.33333333333334,53.333333333333336,0.5861182519280206,-259.0,-408.0,132.88571428571424,75.94285714285712,208.82857142857137,1968,1.320754716981132,0,0
10270250,react/react,JavaScript,2024-05-01,332,56,21,35,243,223,159,128,85,False,True,132,11.0,133,361.0,1.0,148.28890720482113,0,43.485714285714266,37.5,11.912178642045221,0.2222222222222222,0.7777777777777778,0,5.74285714285714,181.5,64.33333333333333,0.60060286360211,-238.0,-409.0,98.71428571428571,62.48571428571429,161.19999999999993,1226,-0.0925240562546262,0,0
10270250,react/react,JavaScript,2024-06-01,336,45,14,31,239,223,164,73,65,False,True,133,11.083333333333334,134,395.3333333333333,1.0,100.13923639945895,0,-6.2857142857142705,41.166666666666664,9.74508423086557,0.24696356275303644,0.7530364372469636,0,3.914285714285714,213.0,69.0,0.6219839142091153,-214.0,-424.0,32.742857142857105,28.114285714285714,60.85714285714287,1145,0.11057225994180407,0,0
10270250,react/react,JavaScript,2024-07-01,427,30,5,25,258,297,218,31,102,False,True,134,11.166666666666666,135,420.3333333333333,1.0,81.71821502374321,0,-25.428571428571416,41.833333333333336,8.565434412022825,0.2589641434262948,0.7410358565737052,0,-0.7142857142857119,225.33333333333334,64.0,0.6303030303030303,-298.0,-501.0,17.65714285714282,-1.2285714285714153,16.428571428571367,1363,-0.3074186991869919,0,0
10270250,react/react,JavaScript,2024-08-01,285,33,7,26,239,218,170,45,43,False,True,135,11.25,136,378.8333333333333,1.0,75.43319340096059,0,-22.028571428571446,40.5,9.311283477587727,0.26337448559670784,0.7366255144032922,0,-2.1428571428571432,225.66666666666666,63.166666666666664,0.6191646191646192,-274.0,-502.0,12.057142857142859,-41.771428571428565,-29.714285714285726,1033,-0.15742251223491027,0,0
10270250,react/react,JavaScript,2024-09-01,326,37,4,33,204,201,138,29,41,False,True,136,11.333333333333334,137,366.3333333333333,1.0,77.21830525637507,0,-25.142857142857146,39.833333333333336,9.410986487433977,0.25523012552301255,0.7447698744769874,0,-2.5428571428571414,231.83333333333334,60.166666666666664,0.6209230769230769,-234.0,-527.0,-36.77142857142857,-87.57142857142853,-124.34285714285718,976,-0.14759825327510917,0,0
10270250,react/react,JavaScript,2024-10-01,381,30,3,27,156,163,106,79,35,False,True,137,11.416666666666666,138,347.8333333333333,1.0,49.36159100623397,0,2.085714285714295,38.5,10.25182910509136,0.23376623376623376,0.7662337662337663,0,-4.3142857142857185,223.16666666666666,64.16666666666667,0.720754716981132,14.0,14.0,-39.85714285714286,-21.257142857142863,-61.11428571428576,950,-0.30300807043286865,0,0
10270250,react/react,JavaScript,2024-11-01,376,36,4,32,122,129,88,79,54,False,True,138,11.5,139,355.1666666666667,1.0,49.80528753723564,0,2.942857142857137,35.166666666666664,5.636192568273835,0.17535545023696683,0.8246445497630331,0,-1.1714285714285686,203.0,56.0,0.7181153533712429,-13.0,-4.0,-73.22857142857144,-2.857142857142859,-76.0857142857143,884,-0.1442400774443369,0,0
10270250,react/react,JavaScript,2024-12-01,300,37,10,27,183,163,116,90,46,False,True,139,11.583333333333334,140,349.1666666666667,1.0,54.521249679979995,0,-8.771428571428563,33.833333333333336,3.311595788538407,0.1625615763546798,0.8374384236453202,0,1.0571428571428545,193.66666666666666,58.833333333333336,0.7139197267292912,-9.0,32.0,-72.4857142857143,5.5428571428571365,-66.94285714285714,935,-0.042008196721311473,0,0
10270250,react/react,JavaScript,2025-01-01,469,48,19,29,187,174,124,96,90,False,True,140,11.666666666666666,141,356.1666666666667,1.0,67.63258583454221,0,23.914285714285707,36.833333333333336,6.112828041640391,0.21266968325791855,0.7873303167420814,0,2.314285714285713,181.83333333333334,69.66666666666667,0.7080152671755725,43.0,109.0,-29.685714285714287,20.2,-9.485714285714304,1188,0.2505263157894737,0,0
10270250,react/react,JavaScript,2025-02-01,350,32,8,24,108,117,88,75,74,False,True,141,11.75,142,367.0,1.0,58.549124673218266,0,8.799999999999972,36.666666666666664,6.250333324444794,0.21818181818181817,0.7818181818181819,0,0.8571428571428559,160.0,74.66666666666667,0.6969376979936642,13.0,108.0,-24.199999999999978,17.542857142857137,-6.657142857142875,844,-0.04524886877828054,0,0
10270250,react/react,JavaScript,2025-03-01,844,44,12,32,213,201,170,70,63,False,True,142,11.833333333333334,143,453.3333333333333,1.0,199.13178216112752,0,68.7428571428571,37.833333333333336,6.940220937885553,0.24669603524229075,0.7533039647577092,0,1.9714285714285709,161.5,81.5,0.7307286166842661,22.0,127.0,21.142857142857142,5.514285714285707,26.657142857142833,1605,0.7165775401069518,0,0
10270250,react/react,JavaScript,2025-04-01,453,33,7,26,146,137,108,60,28,False,True,143,11.916666666666666,144,465.3333333333333,1.0,196.04659310140212,0,54.22857142857141,38.333333333333336,6.345602151621624,0.2608695652173913,0.7391304347826086,0,-0.28571428571428625,159.83333333333334,78.33333333333333,0.753528773072747,38.0,115.0,12.971428571428554,-7.742857142857146,5.228571428571427,965,-0.18771043771043772,0,0
10270250,react/react,JavaScript,2025-05-01,957,46,9,37,175,138,113,55,30,False,True,144,12.0,145,562.1666666666666,1.0,271.90690808927,0,106.59999999999994,40.0,6.899275324264005,0.2708333333333333,0.7291666666666666,0,0.34285714285714464,168.66666666666666,74.33333333333333,0.7731182795698924,82.0,115.0,-5.457142857142861,-16.14285714285716,-21.599999999999994,1514,0.7938388625592417,0,0
10270250,react/react,JavaScript,2025-06-01,1408,38,5,33,198,236,125,48,88,False,True,145,12.083333333333334,146,746.8333333333334,1.0,402.92898464452367,0,174.99999999999991,40.166666666666664,6.823977334858671,0.24896265560165975,0.7510373443983402,0,-0.5428571428571461,171.16666666666666,67.33333333333333,0.7258225324027916,24.0,31.0,14.742857142857131,-13.91428571428572,0.8285714285714028,2141,0.3339563862928349,0,0
10270250,react/react,JavaScript,2025-07-01,533,30,3,27,191,184,135,177,170,False,True,146,12.166666666666666,147,757.5,1.0,394.8694721043906,0,88.88571428571427,37.166666666666664,6.645800679125509,0.19730941704035873,0.8026905829596412,0,-0.42857142857142844,171.83333333333334,80.83333333333333,0.7295162882527148,18.0,32.0,26.999999999999975,28.45714285714284,55.457142857142834,1420,0.47150259067357514,0,0
10270250,react/react,JavaScript,2025-08-01,477,30,5,25,195,176,133,62,62,False,True,147,12.25,148,778.6666666666666,1.0,371.36110009890206,0,-32.68571428571432,36.833333333333336,6.997618642557273,0.18552036199095023,0.8144796380090498,0,-2.485714285714285,186.33333333333334,78.66666666666667,0.7313432835820896,46.0,31.0,2.5714285714286014,22.371428571428574,24.94285714285715,1135,-0.25033025099075296,0,0
10270250,react/react,JavaScript,2025-09-01,607,34,2,32,250,238,156,51,50,False,True,148,12.333333333333334,149,739.1666666666666,1.0,375.6021387940526,0,-44.1428571428572,35.166666666666664,6.080021929784893,0.14691943127962084,0.8530805687203792,0,-1.4571428571428566,192.5,75.5,0.6943192064923355,46.0,25.0,41.4285714285714,11.228571428571417,52.65714285714282,1386,-0.35263895375992527,0,0
10270250,react/react,JavaScript,2025-10-01,553,39,11,28,244,254,165,102,92,False,True,149,12.416666666666666,150,755.8333333333334,1.0,362.3492330151491,0,-127.97142857142859,36.166666666666664,6.145459028149578,0.16129032258064516,0.8387096774193549,0,-1.3428571428571436,208.83333333333334,82.5,0.6745513866231647,27.0,3.0,40.97142857142857,6.199999999999993,47.171428571428564,1449,0.020422535211267606,0,0
10270250,react/react,JavaScript,2025-11-01,474,34,6,28,125,114,81,70,36,False,True,150,12.5,151,675.3333333333334,1.0,362.3714484705808,0,-127.99999999999993,34.166666666666664,3.8166302763911095,0.15609756097560976,0.8439024390243902,0,0.31428571428571356,200.5,85.0,0.6613976705490848,1.0,12.0,-17.028571428571396,-18.057142857142843,-35.085714285714374,934,-0.17709251101321585,0,0
10270250,react/react,JavaScript,2025-12-01,171,28,3,25,113,99,39,51,59,False,True,151,12.583333333333334,152,469.1666666666667,1.0,154.33005756062798,0,-53.514285714285705,32.5,3.987480407475217,0.15384615384615385,0.8461538461538461,0,0.20000000000000057,186.33333333333334,85.5,0.6657276995305165,53.0,44.0,-52.22857142857139,-32.74285714285715,-84.97142857142858,560,-0.5959595959595959,0,0
10270250,react/react,JavaScript,2026-01-01,232,28,4,24,172,123,65,51,55,False,True,152,12.666666666666666,153,419.0,1.0,176.72690796819842,0,-74.62857142857142,32.166666666666664,4.308905506815556,0.16062176165803108,0.8393782383419689,0,-0.9428571428571435,183.16666666666666,64.5,0.6364541832669323,95.0,33.0,-64.05714285714286,-4.314285714285716,-68.37142857142854,726,-0.4989648033126294,0,0
10270250,react/react,JavaScript,2026-02-01,225,33,7,26,205,176,87,36,62,False,True,153,12.75,154,377.0,1.0,189.65758619153644,0,-90.7428571428571,32.666666666666664,4.1793141383085075,0.1683673469387755,0.8316326530612245,0,-1.2571428571428571,184.83333333333334,60.166666666666664,0.5906374501992032,105.0,7.0,-53.08571428571428,-7.857142857142871,-60.942857142857136,824,-0.11777301927194861,0,0
10270250,react/react,JavaScript,2026-03-01,406,31,11,20,147,107,41,50,47,False,True,154,12.833333333333334,155,343.5,1.0,155.6004498708152,0,-40.59999999999998,32.166666666666664,4.167333280008382,0.21761658031088082,0.7823834196891192,0,-1.2285714285714269,167.66666666666666,60.0,0.5475372279495991,133.0,9.0,-36.77142857142855,-14.65714285714286,-51.428571428571445,829,0.48035714285714287,0,0
10270250,react/react,JavaScript,2026-04-01,109,26,7,19,144,87,29,42,38,False,True,155,12.916666666666666,156,269.5,1.0,140.92657662768963,0,-32.2,30.0,3.1622776601682094,0.2111111111111111,0.7888888888888889,0,-0.7428571428571458,151.0,50.0,0.48441926345609065,200.0,3.0,-1.714285714285706,-5.057142857142858,-6.77142857142857,475,-0.34573002754820936,0,0
10270250,react/react,JavaScript,2026-05-01,136,19,6,13,153,110,47,36,28,False,True,156,13.0,157,213.16666666666666,1.0,106.07811587064857,0,-10.371428571428575,27.5,4.847679857416238,0.23030303030303031,0.7696969696969697,0,-1.5142857142857131,155.66666666666666,44.333333333333336,0.43874643874643876,232.0,-23.0,-5.085714285714286,-8.828571428571433,-13.914285714285727,529,-0.3580097087378641,0,0
10270250,react/react,JavaScript,2026-06-01,105,30,8,22,182,225,60,40,31,False,True,157,13.083333333333334,158,202.16666666666666,1.0,114.41925828577436,0,-34.257142857142846,27.833333333333332,4.95647724363441,0.25748502994011974,0.7425149700598802,0,-1.0571428571428565,167.16666666666666,42.5,0.3973429951690821,175.0,-6.0,0.7428571428571401,-8.399999999999995,-7.657142857142819,673,-0.1881785283474065,0,0
10270250,react/react,JavaScript,2026-07-01,228,36,7,29,203,189,72,47,84,False,True,158,13.166666666666666,159,201.5,1.0,114.22215196712096,0,-24.599999999999987,29.166666666666668,5.980523945831641,0.26285714285714284,0.7371428571428571,0,0.14285714285714218,172.33333333333334,41.833333333333336,0.37583892617449666,140.0,-39.0,15.600000000000003,2.0285714285714236,17.628571428571412,859,0.8084210526315789,0,0
10270250,react/react,JavaScript,2026-08-01,116,24,6,18,201,168,45,79,27,False,True,159,13.25,160,183.33333333333334,1.0,118.33117368921322,0,-32.114285714285714,27.666666666666668,5.955389715767203,0.2710843373493976,0.7289156626506024,0,0.1714285714285704,171.66666666666666,49.0,0.33182844243792325,144.0,39.0,38.971428571428575,5.857142857142854,44.828571428571436,660,0.24763705103969755,0,0
11730342,vuejs/vue,TypeScript,2013-07-01,8,2,2,0,0,0,0,0,0,False,True,0,0.0,1,8.0,1.0,0.0,0,,2.0,0.0,1.0,0.0,0,,0.0,0.0,,0.0,0.0,,,,10,,0,0
11730342,vuejs/vue,TypeScript,2013-08-01,165,2,0,2,0,0,0,0,0,False,True,1,0.08333333333333333,2,86.5,1.0,111.01576464628796,0,,2.0,0.0,0.5,0.5,0,,0.0,0.0,,0.0,0.0,,,,167,,0,0
11730342,vuejs/vue,TypeScript,2013-09-01,20,2,0,2,0,0,0,9,1,False,True,2,0.16666666666666666,3,64.33333333333333,1.0,87.38611636486274,0,6.000000000000024,2.0,0.0,0.3333333333333333,0.6666666666666666,0,0.0,0.0,3.0,,0.0,8.0,0.0,4.999999999999999,4.999999999999999,32,,0,0
11730342,vuejs/vue,TypeScript,2013-10-01,78,2,0,2,0,0,0,18,20,False,True,3,0.25,4,67.75,1.0,71.67693724855529,0,6.500000000000021,2.0,0.0,0.25,0.75,0,-2.3737566748887e-16,0.0,6.75,,0.0,6.0,0.0,12.399999999999999,12.399999999999999,118,10.8,0,0
11730342,vuejs/vue,TypeScript,2013-11-01,70,2,0,2,0,0,0,14,18,False,True,4,0.3333333333333333,5,68.2,1.0,62.082203569138876,0,3.699999999999998,2.0,0.0,0.2,0.8,0,-2.432376777795248e-16,0.0,8.2,,0.0,2.0,0.0,10.200000000000001,10.200000000000001,104,-0.3772455089820359,0,0
11730342,vuejs/vue,TypeScript,2013-12-01,62,2,0,2,0,0,0,10,10,False,True,5,0.4166666666666667,6,67.16666666666667,1.0,55.58566961606801,0,1.2285714285714269,2.0,0.0,0.16666666666666666,0.8333333333333334,0,-2.3952390736185767e-16,0.0,8.5,,0.0,2.0,0.0,6.399999999999998,6.399999999999998,84,1.625,0,0
11730342,vuejs/vue,TypeScript,2014-01-01,45,2,0,2,0,0,0,11,8,False,True,6,0.5,7,73.33333333333333,1.0,49.41929447762955,0,-13.771428571428567,2.0,0.0,0.0,1.0,0,-2.3952390736185767e-16,0.0,10.333333333333334,,0.0,5.0,0.0,3.399999999999998,3.399999999999998,66,-0.4406779661016949,0,0
11730342,vuejs/vue,TypeScript,2014-02-01,118,5,3,2,11,11,5,79,75,False,True,7,0.5833333333333334,8,65.5,1.0,32.97119955354976,0,10.94285714285714,2.5,1.224744871391589,0.2,0.8,0,0.4285714285714284,1.8333333333333333,23.5,0.45454545454545453,0.0,9.0,3.8571428571428563,18.599999999999994,22.45714285714285,304,1.9230769230769231,0,0
11730342,vuejs/vue,TypeScript,2014-03-01,110,2,0,2,6,6,0,57,57,False,True,8,0.6666666666666666,9,80.5,1.0,28.26835686770633,0,8.2,2.5,1.224744871391589,0.2,0.8,0,0.2571428571428572,2.8333333333333335,31.5,0.29411764705882354,0.0,1.0,4.0285714285714285,21.28571428571428,25.31428571428571,238,1.8333333333333333,0,0
11730342,vuejs/vue,TypeScript,2014-04-01,10,3,0,3,1,1,1,35,30,False,True,9,0.75,10,69.16666666666667,1.0,40.46932995079936,0,-2.371428571428572,2.6666666666666665,1.2110601416389966,0.1875,0.8125,0,0.22857142857142854,3.0,34.333333333333336,0.3333333333333333,0.0,8.0,2.228571428571428,16.628571428571426,18.85714285714285,81,0.22727272727272727,0,0
11730342,vuejs/vue,TypeScript,2014-05-01,13,5,2,3,6,5,3,32,26,False,True,10,0.8333333333333334,11,59.666666666666664,1.0,46.47866894250164,0,-10.228571428571428,3.1666666666666665,1.4719601443879744,0.2631578947368421,0.7368421052631579,0,0.4285714285714284,4.0,37.333333333333336,0.391304347826087,1.0,18.0,1.8285714285714278,8.22857142857142,10.057142857142848,90,-0.7039473684210527,0,0
11730342,vuejs/vue,TypeScript,2014-06-01,15,6,4,2,8,9,4,35,30,False,True,11,0.9166666666666666,12,51.833333333333336,1.0,49.84542774083363,0,-16.14285714285715,3.8333333333333335,1.7224014243685082,0.391304347826087,0.6086956521739131,0,0.5999999999999995,5.333333333333333,41.5,0.40625,0.0,23.0,1.6285714285714268,-3.0571428571428574,-1.4285714285714333,107,-0.5504201680672269,0,0
11730342,vuejs/vue,TypeScript,2014-07-01,98,5,3,2,6,5,1,41,31,False,True,12,1.0,13,60.666666666666664,1.0,52.98930709743869,0,-10.914285714285716,4.333333333333333,1.5055453054181616,0.46153846153846156,0.5384615384615384,0,0.4000000000000001,6.333333333333333,46.5,0.3783783783783784,1.0,30.0,-1.0571428571428574,-16.114285714285717,-17.171428571428557,187,1.308641975308642,0,0
11730342,vuejs/vue,TypeScript,2014-08-01,171,4,2,2,4,4,2,26,22,False,True,13,1.0833333333333333,14,69.5,1.0,67.01865411958076,0,16.31428571428571,4.166666666666667,1.4719601443879742,0.44,0.56,0,0.48571428571428565,5.166666666666667,37.666666666666664,0.36666666666666664,1.0,30.0,0.6857142857142859,-8.628571428571426,-7.9428571428571395,233,1.5888888888888888,0,0
11730342,vuejs/vue,TypeScript,2014-09-01,141,2,1,1,2,3,1,35,62,False,True,14,1.1666666666666667,15,74.66666666666667,1.0,71.79043576038988,0,34.62857142857142,4.166666666666667,1.4719601443879742,0.48,0.52,0,-0.25714285714285695,4.5,34.0,0.4444444444444444,0.0,3.0,-0.17142857142857185,3.9142857142857097,3.7428571428571336,246,1.2990654205607477,0,0
11730342,vuejs/vue,TypeScript,2014-10-01,73,3,2,1,3,3,2,77,73,False,True,15,1.25,16,85.16666666666667,1.0,64.69750123974393,0,21.457142857142852,4.166666666666667,1.4719601443879742,0.56,0.44,0,-0.6571428571428569,4.833333333333333,41.0,0.4482758620689655,0.0,2.0,-2.1999999999999997,15.199999999999994,12.999999999999995,234,0.25133689839572193,0,0
11730342,vuejs/vue,TypeScript,2014-11-01,57,2,1,1,8,7,2,69,70,False,True,16,1.3333333333333333,17,92.5,1.0,56.906062945875995,0,2.999999999999995,3.6666666666666665,1.6329931618554523,0.5909090909090909,0.4090909090909091,0,-0.7999999999999999,5.166666666666667,47.166666666666664,0.3870967741935484,0.0,-5.0,-1.028571428571429,18.65714285714285,17.628571428571426,215,-0.07725321888412018,0,0
11730342,vuejs/vue,TypeScript,2014-12-01,48,2,1,1,1,1,1,52,46,False,True,17,1.4166666666666667,18,98.0,1.0,48.95712409854158,0,-18.857142857142858,3.0,1.264911064067353,0.5555555555555556,0.4444444444444444,0,-0.5714285714285713,4.0,50.0,0.391304347826087,1.0,-4.0,-0.6285714285714286,13.028571428571428,12.399999999999993,151,-0.3861788617886179,0,0
11730342,vuejs/vue,TypeScript,2015-01-01,2,1,0,1,2,0,0,36,19,False,True,18,1.5,19,82.0,1.0,62.71204031125124,0,-32.57142857142856,2.3333333333333335,1.0327955589886477,0.5,0.5,0,-0.45714285714285696,3.3333333333333335,49.166666666666664,0.4444444444444444,2.0,3.0,-1.1428571428571428,0.7714285714285711,-0.3714285714285739,60,-0.7435897435897436,0,0
11730342,vuejs/vue,TypeScript,2015-02-01,31,4,3,1,6,6,6,24,24,False,True,19,1.5833333333333333,20,58.666666666666664,1.0,47.068744052360984,0,-22.05714285714285,2.3333333333333335,1.0327955589886477,0.5714285714285714,0.42857142857142855,0,0.11428571428571423,3.6666666666666665,48.833333333333336,0.6,2.0,-1.0,0.7999999999999994,-16.31428571428572,-15.514285714285718,101,-0.5302325581395348,0,0
11730342,vuejs/vue,TypeScript,2015-03-01,4,1,0,1,6,6,0,25,14,False,True,20,1.6666666666666667,21,35.833333333333336,1.0,28.840365231159396,0,-13.399999999999999,2.1666666666666665,1.169045194450015,0.5384615384615384,0.46153846153846156,0,-0.14285714285714282,4.333333333333333,47.166666666666664,0.4782608695652174,3.0,37.0,0.6285714285714287,-24.885714285714293,-24.257142857142856,56,-0.6291390728476821,0,0
11730342,vuejs/vue,TypeScript,2015-04-01,56,6,5,1,10,12,7,45,55,False,True,21,1.75,22,33.0,1.0,25.043961347997666,0,-3.0857142857142876,2.6666666666666665,1.9663841605003514,0.625,0.375,0,0.5714285714285711,5.5,41.833333333333336,0.5,1.0,23.0,2.9428571428571426,-10.828571428571419,-7.885714285714291,191,2.183333333333333,0,0
11730342,vuejs/vue,TypeScript,2015-05-01,101,4,3,1,8,7,4,61,86,False,True,22,1.8333333333333333,23,40.333333333333336,1.0,37.04411784165831,0,11.428571428571427,3.0,2.000000000000001,0.6666666666666666,0.3333333333333333,0,0.6285714285714286,5.5,40.5,0.5625,1.0,-1.0,4.428571428571429,10.599999999999994,15.028571428571428,271,1.683168316831683,0,0
11730342,vuejs/vue,TypeScript,2015-06-01,165,7,5,2,9,9,6,99,101,False,True,23,1.9166666666666667,24,59.833333333333336,1.0,63.344823519105866,0,30.77142857142857,3.8333333333333335,2.4832774042918904,0.6956521739130435,0.30434782608695654,0,0.9999999999999996,6.833333333333333,48.333333333333336,0.575,1.0,-9.0,3.714285714285712,30.94285714285714,34.65714285714285,396,6.071428571428571,0,0
11730342,vuejs/vue,TypeScript,2015-07-01,88,3,1,2,2,3,2,114,112,False,True,24,2.0,25,74.16666666666667,1.0,57.059325851841855,0,23.22857142857142,4.166666666666667,2.136976056643281,0.68,0.32,0,0.3142857142857142,6.833333333333333,61.333333333333336,0.5813953488372093,-2.0,-24.0,-0.8285714285714262,40.57142857142856,39.74285714285713,324,0.6963350785340314,0,0
11730342,vuejs/vue,TypeScript,2015-08-01,303,8,5,3,14,12,9,109,111,False,True,25,2.0833333333333335,26,119.5,1.0,104.35468365147777,0,47.28571428571427,4.833333333333333,2.63944438597722,0.6551724137931034,0.3448275862068966,0,0.8285714285714277,8.166666666666666,75.5,0.5714285714285714,0.0,-26.0,1.542857142857141,38.17142857142857,39.7142857142857,566,1.088560885608856,0,0
11730342,vuejs/vue,TypeScript,2015-09-01,275,7,5,2,14,16,8,133,135,False,True,26,2.1666666666666665,27,164.66666666666666,1.0,103.00420703382301,0,46.4,5.833333333333333,1.940790217067949,0.6857142857142857,0.3142857142857143,0,0.3714285714285712,9.5,93.5,0.6101694915254238,-2.0,-39.0,2.171428571428571,30.999999999999986,33.17142857142857,588,0.48484848484848486,0,0
11730342,vuejs/vue,TypeScript,2015-10-01,164,8,5,3,12,12,8,110,110,False,True,27,2.25,28,182.66666666666666,1.0,88.65363312728176,0,24.571428571428573,6.166666666666667,2.1369760566432783,0.6486486486486487,0.35135135135135137,0,0.714285714285714,9.833333333333334,104.33333333333333,0.6271186440677966,0.0,-29.0,3.8571428571428568,16.085714285714285,19.942857142857132,424,0.30864197530864196,0,0
11730342,vuejs/vue,TypeScript,2015-11-01,95,9,5,4,19,20,11,154,148,False,True,28,2.3333333333333335,29,181.66666666666666,1.0,89.78567072014705,0,-4.285714285714296,7.0,2.0976176963402993,0.6190476190476191,0.38095238095238093,0,0.6857142857142857,11.666666666666666,119.83333333333333,0.6111111111111112,-2.0,2.0,5.942857142857142,15.428571428571397,21.371428571428538,456,-0.19434628975265017,0,0
11730342,vuejs/vue,TypeScript,2015-12-01,74,10,9,1,15,14,9,140,139,False,True,29,2.4166666666666665,30,166.5,1.0,100.24120909087243,0,-22.99999999999998,7.5,2.42899156029822,0.6666666666666666,0.3333333333333333,0,1.1142857142857143,12.666666666666666,126.66666666666667,0.6103896103896104,-1.0,5.0,5.542857142857142,13.228571428571438,18.77142857142855,401,-0.31802721088435376,0,0
11730342,vuejs/vue,TypeScript,2016-01-01,78,11,5,6,20,16,14,138,137,False,True,30,2.5,31,164.83333333333334,1.0,101.87721367738062,0,-51.34285714285713,8.833333333333334,1.4719601443879664,0.6415094339622641,0.3584905660377358,0,0.7142857142857143,15.666666666666666,130.66666666666666,0.6555555555555556,4.0,4.0,2.657142857142855,11.142857142857125,13.799999999999995,414,-0.02358490566037736,0,0
11730342,vuejs/vue,TypeScript,2016-02-01,64,6,4,2,12,14,5,99,94,False,True,31,2.5833333333333335,32,125.0,1.0,81.7948653645203,0,-38.1142857142857,8.5,1.870828693386965,0.6470588235294118,0.35294117647058826,0,0.1428571428571429,15.333333333333334,129.0,0.5978260869565217,0.0,11.0,0.19999999999999962,-6.657142857142852,-6.457142857142873,294,-0.35526315789473684,0,0
11730342,vuejs/vue,TypeScript,2016-03-01,104,11,9,2,21,20,15,131,135,False,True,32,2.6666666666666665,33,96.5,1.0,36.1095555220499,0,-11.114285714285716,9.166666666666666,1.9407902170679447,0.6727272727272727,0.32727272727272727,0,0.19999999999999984,16.5,128.66666666666666,0.6458333333333334,3.0,9.0,2.142857142857141,-2.885714285714282,-0.7428571428571401,437,0.08977556109725686,0,0
11730342,vuejs/vue,TypeScript,2016-04-01,430,18,15,3,40,39,30,137,127,False,True,33,2.75,34,140.83333333333334,1.0,142.40283236883553,0,50.02857142857142,10.833333333333334,3.9707262140150923,0.7230769230769231,0.27692307692307694,0,1.2285714285714286,21.166666666666668,133.16666666666666,0.6829268292682927,4.0,19.0,9.428571428571427,-8.885714285714304,0.5428571428571146,821,0.9830917874396136,0,0
11730342,vuejs/vue,TypeScript,2016-05-01,249,14,6,8,52,53,37,115,116,False,True,34,2.8333333333333335,35,166.5,1.0,146.3143875358811,0,56.3142857142857,11.666666666666666,4.033195589934441,0.6857142857142857,0.3142857142857143,0,1.3142857142857143,26.666666666666668,126.66666666666667,0.7051282051282052,4.0,12.0,20.628571428571423,-5.714285714285725,14.914285714285695,636,1.163265306122449,0,0
11730342,vuejs/vue,TypeScript,2016-06-01,240,17,11,6,31,33,26,139,146,False,True,35,2.9166666666666665,36,194.16666666666666,1.0,140.92042671900577,0,48.3142857142857,12.833333333333334,4.445971959725637,0.6493506493506493,0.35064935064935066,0,1.742857142857142,29.333333333333332,126.5,0.7257142857142858,1.0,4.0,16.74285714285714,4.628571428571412,21.37142857142856,632,0.4462242562929062,0,0
11730342,vuejs/vue,TypeScript,2016-07-01,170,9,6,3,16,16,10,145,143,False,True,36,3.0,37,209.5,1.0,130.36218776930681,0,21.628571428571423,12.5,4.6797435827190315,0.68,0.32,0,0.828571428571428,28.666666666666668,127.66666666666667,0.7028571428571428,-3.0,5.0,5.428571428571429,14.257142857142851,19.685714285714283,509,-0.3800243605359318,0,0
11730342,vuejs/vue,TypeScript,2016-08-01,133,9,7,2,17,13,8,200,188,False,True,37,3.0833333333333335,38,221.0,1.0,117.35416481744485,0,-18.399999999999977,13.0,3.949683531626293,0.6923076923076923,0.3076923076923077,0,-0.971428571428572,29.5,144.5,0.7241379310344828,3.0,12.0,-9.799999999999997,21.02857142857143,11.228571428571424,568,-0.1069182389937107,0,0
11730342,vuejs/vue,TypeScript,2016-09-01,106,17,14,3,35,39,25,172,171,False,True,38,3.1666666666666665,39,221.33333333333334,1.0,116.95754215383751,0,-58.22857142857142,14.0,4.098780306383833,0.7023809523809523,0.2976190476190476,0,-0.8000000000000004,31.833333333333332,151.33333333333334,0.7046632124352331,-2.0,17.0,-11.714285714285715,24.828571428571426,13.114285714285717,565,-0.1060126582278481,0,0
11730342,vuejs/vue,TypeScript,2016-10-01,72,19,11,8,45,36,25,209,179,False,True,39,3.25,40,161.66666666666666,1.0,71.8238586172218,0,-37.82857142857143,14.166666666666666,4.308905506815694,0.6470588235294118,0.35294117647058826,0,0.7142857142857135,32.666666666666664,163.33333333333334,0.6894736842105263,6.0,37.0,-4.485714285714285,30.257142857142853,25.771428571428554,585,0.14931237721021612,0,0
