repo_id,full_name,language,month,commits,contributors,new_contributors,returning_contributors,pr_opened,pr_closed,pr_merged,issues_opened,issues_closed,is_partial_month,meaningful_activity,project_age_months,project_age_years,observation_month_index,commit_rate_6m,active_month_ratio_12m,commit_volatility_6m,zero_commit_streak,commit_trend_6m,avg_contributors_6m,contributor_volatility_6m,new_contributor_rate_6m,returning_contributor_rate_6m,contributor_zero_streak,contributor_trend_6m,avg_pr_opened_6m,avg_issues_opened_6m,pr_merge_rate_6m,pr_net_flow_6m,issue_net_flow_6m,pr_activity_trend_6m,issue_activity_trend_6m,collaboration_trend_6m,activity_total,activity_change_3m,inactivity_streak,longest_inactivity_gap,observation_month,inactive_within_12m
33340924,blakemcbride/eclipse-lisp,C,2021-02-01,0,0,0,0,0,0,0,0,0,False,False,70,5.833333333333333,71,0.0,0.0,0.0,70,0.0,0.0,0.0,,,70,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,28,41,2021-02,0
64840597,photopea/Typr.js,JavaScript,2021-02-01,0,0,0,0,0,0,0,0,0,False,False,54,4.5,55,0.0,0.4166666666666667,0.0,9,0.0,0.0,0.0,,,9,0.0,0.0,0.3333333333333333,,0.0,1.0,0.0,-0.2,-0.2,0,-1.0,3,4,2021-02,0
69343400,alidili/SesameCreditScore,Java,2021-02-01,0,0,0,0,0,0,0,0,0,False,False,53,4.416666666666667,54,0.0,0.0,0.0,31,0.0,0.0,0.0,,,31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,31,31,2021-02,0
133442384,denoland/deno,Rust,2021-02-01,126,37,14,23,139,159,116,111,113,False,True,33,2.75,34,178.5,1.0,38.13004065038491,0,-17.68571428571426,47.333333333333336,6.918574034197125,0.4577464788732394,0.5422535211267606,0,-2.5714285714285707,215.66666666666663,153.5,0.8119195046439629,2.0,-113.0,-64.65714285714276,-10.4857142857143,-75.14285714285698,801,-0.3052905464006938,0,0,2021-02,0
137451403,alibaba/nacos,Java,2021-02-01,29,7,0,7,39,38,31,91,76,False,True,32,2.6666666666666665,33,68.16666666666667,1.0,22.815930107419792,0,-5.742857142857141,15.0,4.049691346263307,0.3555555555555555,0.6444444444444445,0,-1.1428571428571426,70.66666666666667,137.33333333333334,0.7738095238095238,4.0,-66.0,-6.771428571428562,-17.199999999999992,-23.971428571428568,311,-0.5825503355704698,0,1,2021-02,0
178597005,FyroxEngine/Fyrox,Rust,2021-02-01,51,3,0,3,1,1,1,2,0,False,True,23,1.9166666666666667,24,96.5,1.0,44.29785547856694,0,-18.54285714285713,4.666666666666667,2.065591117977289,0.3214285714285714,0.6785714285714286,0,-0.9714285714285712,3.1666666666666665,4.5,0.9444444444444444,1.0,2.0,-2.8000000000000003,-2.114285714285715,-4.914285714285714,59,-0.4869565217391304,0,2,2021-02,0
231283452,excalidraw/excalidraw,TypeScript,2021-02-01,229,15,5,10,179,178,160,73,45,False,True,13,1.0833333333333333,14,113.0,1.0,70.09707554527505,0,33.37142857142857,16.166666666666668,4.308905506815717,0.4020618556701031,0.5979381443298969,0,0.8285714285714291,114.66666666666669,51.16666666666666,0.837037037037037,13.0,45.0,71.48571428571427,15.399999999999991,86.88571428571427,879,1.414835164835165,0,0,2021-02,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-02-01,0,0,0,0,2,2,0,2,0,False,True,12,1.0,13,2.333333333333333,1.0,3.011090610836413,1,-1.2571428571428571,1.1666666666666667,1.1690451944500122,0.4285714285714285,0.5714285714285714,1,-0.4857142857142855,1.0,3.333333333333333,0.4285714285714285,-1.0,10.0,-0.5714285714285716,-0.857142857142857,-1.4285714285714288,6,5.0,0,0,2021-02,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-02-01,20,2,2,0,0,0,0,0,0,False,True,0,0.0,1,20.0,1.0,0.0,0,,2.0,0.0,1.0,0.0,0,,0.0,0.0,,0.0,0.0,,,,22,,0,0,2021-02,0
7905539,koral--/android-gif-drawable,Java,2021-03-01,2,2,1,1,1,1,1,2,1,False,True,98,8.166666666666666,99,1.0,1.0,1.2649110640671248,0,0.4000000000000001,0.8333333333333334,0.9831920802501718,0.2,0.8,0,0.3142857142857143,0.3333333333333333,2.0,0.6666666666666666,-1.0,-1.0,-0.0285714285714286,-0.142857142857143,-0.1714285714285711,10,1.0,0,4,2021-03,0
10270250,react/react,JavaScript,2021-03-01,104,17,6,11,144,132,94,103,149,False,True,94,7.833333333333333,95,68.83333333333333,1.0,20.49796737890388,0,6.714285714285712,15.166666666666666,4.308905506815528,0.4065934065934066,0.5934065934065934,0,-0.942857142857142,101.5,95.33333333333331,0.6594982078853047,51.0,42.0,25.685714285714276,6.057142857142849,31.742857142857098,743,0.7319347319347319,0,0,2021-03,0
11730342,vuejs/vue,TypeScript,2021-03-01,19,13,9,4,24,38,19,41,49,False,True,92,7.666666666666667,93,5.5,1.0,6.804410334479817,0,1.8571428571428563,3.6666666666666665,4.802776974487416,0.5909090909090909,0.4090909090909091,0,1.0285714285714282,16.833333333333332,31.5,0.3595505617977528,12.0,11.0,4.342857142857139,4.0857142857142845,8.428571428571427,203,1.3333333333333333,0,0,2021-03,0
33340924,blakemcbride/eclipse-lisp,C,2021-03-01,0,0,0,0,0,0,0,0,0,False,False,71,5.916666666666667,72,0.0,0.0,0.0,71,0.0,0.0,0.0,,,71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,29,41,2021-03,0
64840597,photopea/Typr.js,JavaScript,2021-03-01,0,0,0,0,0,0,0,0,0,False,False,55,4.583333333333333,56,0.0,0.4166666666666667,0.0,10,0.0,0.0,0.0,,,10,0.0,0.0,0.3333333333333333,,0.0,1.0,0.0,-0.3714285714285713,-0.3714285714285713,0,0.0,4,4,2021-03,0
69343400,alidili/SesameCreditScore,Java,2021-03-01,0,0,0,0,0,0,0,0,0,False,False,54,4.5,55,0.0,0.0,0.0,32,0.0,0.0,0.0,,,32,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,32,32,2021-03,0
133442384,denoland/deno,Rust,2021-03-01,135,24,7,17,150,135,106,139,111,False,True,34,2.833333333333333,35,161.83333333333334,1.0,29.33541659269001,0,-12.600000000000012,43.5,11.794066304714407,0.4482758620689655,0.5517241379310345,0,-5.971428571428571,193.0,147.0,0.8022549869904597,5.0,-90.0,-58.5142857142857,-16.285714285714295,-74.80000000000005,800,-0.1991991991991992,0,0,2021-03,0
137451403,alibaba/nacos,Java,2021-03-01,94,16,5,11,110,113,81,172,195,False,True,33,2.75,34,69.5,1.0,24.25489641288946,0,1.5142857142857151,14.833333333333334,3.970726214015086,0.3595505617977528,0.6404494382022472,0,-0.5999999999999989,76.66666666666667,142.16666666666666,0.7688984881209503,-3.0,-77.0,8.657142857142851,-3.114285714285716,5.542857142857161,781,0.2015384615384615,0,1,2021-03,0
178597005,FyroxEngine/Fyrox,Rust,2021-03-01,67,4,2,2,6,6,6,14,7,False,True,24,2.0,25,82.5,1.0,36.15383797053919,0,-11.857142857142852,4.0,1.264911064067351,0.2083333333333333,0.7916666666666666,0,-0.3999999999999998,3.1666666666666665,6.5,0.9473684210526316,0.0,7.0,-0.1142857142857146,-1.6857142857142853,-1.800000000000001,110,-0.2517006802721088,0,2,2021-03,0
231283452,excalidraw/excalidraw,TypeScript,2021-03-01,153,21,10,11,140,140,127,82,51,False,True,14,1.1666666666666667,15,132.0,1.0,60.8703540321559,0,24.285714285714285,17.333333333333332,4.546060565661967,0.4326923076923077,0.5673076923076923,0,1.0857142857142843,131.83333333333334,59.833333333333336,0.8462532299741602,17.0,67.0,42.45714285714284,12.085714285714278,54.54285714285712,714,-0.1282051282051282,0,0,2021-03,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-03-01,0,0,0,0,0,0,0,1,0,False,True,13,1.0833333333333333,14,1.0,1.0,1.264911064067566,2,-0.4571428571428569,0.6666666666666666,0.8164965809277259,0.25,0.75,2,-0.2857142857142857,0.6666666666666666,2.833333333333333,0.4,-1.0,8.0,-0.4857142857142851,-1.4285714285714288,-1.914285714285714,1,-0.8571428571428571,0,0,2021-03,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-03-01,0,0,0,0,0,0,0,0,0,False,False,1,0.0833333333333333,2,10.0,0.5,14.142135623730953,1,,1.0,1.4142135623730951,1.0,0.0,1,,0.0,0.0,,0.0,0.0,,,,0,,1,1,2021-03,0
352933140,ToolJet/ToolJet,JavaScript,2021-03-01,9,1,1,0,0,0,0,6,1,False,True,0,0.0,1,9.0,1.0,0.0,0,,1.0,0.0,1.0,0.0,0,,0.0,6.0,,0.0,5.0,,,,17,,0,0,2021-03,0
7905539,koral--/android-gif-drawable,Java,2021-04-01,0,0,0,0,0,0,0,1,1,False,True,99,8.25,100,0.8333333333333334,1.0,1.329160135824908,1,0.2571428571428571,0.6666666666666666,1.032795558988641,0.25,0.75,1,0.2285714285714286,0.3333333333333333,2.0,0.5,0.0,4.0,-0.0285714285714284,0.1142857142857144,0.0857142857142855,2,-0.6,0,4,2021-04,0
10270250,react/react,JavaScript,2021-04-01,114,14,1,13,131,120,101,110,97,False,True,95,7.916666666666667,96,76.16666666666667,1.0,27.62909094897279,0,13.399999999999997,13.666666666666666,1.9663841604999652,0.3292682926829268,0.6707317073170732,0,0.4571428571428572,108.16666666666669,96.33333333333331,0.7028862478777589,60.0,43.0,35.257142857142846,11.857142857142852,47.114285714285714,687,0.5939675174013921,0,0,2021-04,0
11730342,vuejs/vue,TypeScript,2021-04-01,37,14,10,4,26,36,16,30,36,False,True,93,7.75,94,11.0,1.0,14.422205101855145,0,6.057142857142855,5.333333333333333,6.408327915038876,0.625,0.375,0,2.571428571428572,17.5,31.83333333333333,0.3928571428571428,-7.0,0.0,10.599999999999998,2.7428571428571447,13.342857142857143,195,0.9117647058823528,0,0,2021-04,0
33340924,blakemcbride/eclipse-lisp,C,2021-04-01,0,0,0,0,0,0,0,0,0,False,False,72,6.0,73,0.0,0.0,0.0,72,0.0,0.0,0.0,,,72,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,30,41,2021-04,0
64840597,photopea/Typr.js,JavaScript,2021-04-01,0,0,0,0,0,0,0,0,0,False,False,56,4.666666666666667,57,0.0,0.3333333333333333,0.0,11,0.0,0.0,0.0,,,11,0.0,0.0,0.1666666666666666,,0.0,1.0,0.0,-0.1428571428571428,-0.1428571428571428,0,0.0,5,5,2021-04,0
69343400,alidili/SesameCreditScore,Java,2021-04-01,0,0,0,0,0,0,0,0,0,False,False,55,4.583333333333333,56,0.0,0.0,0.0,33,0.0,0.0,0.0,,,33,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,33,33,2021-04,0
133442384,denoland/deno,Rust,2021-04-01,239,42,18,24,274,272,221,195,161,False,True,35,2.9166666666666665,36,168.5,1.0,41.4957829182678,0,5.857142857142862,41.16666666666666,10.087946603083614,0.4331983805668016,0.5668016194331984,0,-3.685714285714284,195.83333333333331,149.66666666666666,0.8088737201365188,3.0,-80.0,7.742857142857151,-4.571428571428588,3.171428571428617,1404,0.1037735849056603,0,0,2021-04,0
137451403,alibaba/nacos,Java,2021-04-01,85,28,18,10,91,96,74,206,205,False,True,34,2.833333333333333,35,75.0,1.0,23.212065827926605,0,0.2285714285714278,17.0,6.6932802122726,0.4215686274509804,0.5784313725490197,0,1.3142857142857118,84.0,156.83333333333334,0.7808219178082192,-7.0,-37.0,-1.94285714285714,8.714285714285701,6.771428571428585,785,0.2805872756933116,0,1,2021-04,0
178597005,FyroxEngine/Fyrox,Rust,2021-04-01,62,3,0,3,2,1,1,3,2,False,True,25,2.083333333333333,26,72.33333333333333,1.0,30.64419466500412,0,-6.685714285714283,3.6666666666666665,1.2110601416389963,0.1818181818181818,0.8181818181818182,0,-0.3428571428571427,3.0,5.333333333333333,0.9444444444444444,0.0,10.0,-1.342857142857142,-0.6285714285714288,-1.9714285714285709,74,0.2758620689655172,0,2,2021-04,0
231283452,excalidraw/excalidraw,TypeScript,2021-04-01,100,11,5,6,97,90,85,46,26,False,True,15,1.25,16,135.83333333333334,1.0,57.33556197218847,0,8.714285714285703,16.833333333333332,5.115336417740949,0.4356435643564356,0.5643564356435643,0,-0.4857142857142864,132.83333333333334,61.16666666666666,0.8576972833117723,24.0,76.0,6.257142857142878,-1.828571428571419,4.428571428571432,455,-0.2100694444444444,0,0,2021-04,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-04-01,0,0,0,0,0,0,0,0,0,False,False,14,1.1666666666666667,15,0.5,0.9166666666666666,0.8366600265344007,3,-0.2,0.3333333333333333,0.516397779494322,0.0,1.0,3,-0.1142857142857142,0.5,1.8333333333333333,0.0,1.0,8.0,0.0857142857142856,-0.514285714285714,-0.4285714285714285,0,-1.0,1,1,2021-04,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-04-01,0,0,0,0,0,0,0,0,0,False,False,2,0.1666666666666666,3,6.666666666666667,0.3333333333333333,11.547005383792516,2,-10.0,0.6666666666666666,1.1547005383792517,1.0,0.0,2,-1.0000000000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,,2,2,2021-04,0
352933140,ToolJet/ToolJet,JavaScript,2021-04-01,314,5,4,1,19,19,18,121,98,False,True,1,0.0833333333333333,2,161.5,1.0,215.667568261897,0,,3.0,2.8284271247461903,0.8333333333333334,0.1666666666666666,0,,9.5,63.5,0.9473684210526316,0.0,28.0,,,,594,,0,0,2021-04,0
7905539,koral--/android-gif-drawable,Java,2021-05-01,0,0,0,0,0,0,0,0,1,False,True,100,8.333333333333334,101,0.8333333333333334,1.0,1.329160135824908,2,-0.0285714285714285,0.6666666666666666,1.032795558988641,0.25,0.75,2,-2.994048842023221e-17,0.1666666666666666,2.0,1.0,0.0,3.0,0.0857142857142856,-0.8857142857142855,-0.8000000000000002,1,-0.9,0,4,2021-05,0
10270250,react/react,JavaScript,2021-05-01,68,11,5,6,97,88,45,93,86,False,True,96,8.0,97,78.83333333333333,1.0,25.52188603270948,0,7.399999999999993,13.333333333333334,2.250925735484214,0.35,0.65,0,-0.0571428571428574,108.33333333333331,93.16666666666669,0.6748768472906403,41.0,20.0,16.114285714285696,12.628571428571412,28.74285714285715,488,-0.1012891344383057,0,0,2021-05,0
11730342,vuejs/vue,TypeScript,2021-05-01,4,3,0,3,17,8,2,32,31,False,True,94,7.833333333333333,95,11.0,1.0,14.422205101855145,0,3.657142857142856,5.333333333333333,6.408327915038876,0.59375,0.40625,0,1.7714285714285711,17.5,31.5,0.4018691588785046,-2.0,-6.0,6.142857142857142,2.1142857142857148,8.257142857142854,97,0.8301886792452831,0,0,2021-05,0
33340924,blakemcbride/eclipse-lisp,C,2021-05-01,0,0,0,0,0,0,0,0,0,False,False,73,6.083333333333333,74,0.0,0.0,0.0,73,0.0,0.0,0.0,,,73,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,31,41,2021-05,0
64840597,photopea/Typr.js,JavaScript,2021-05-01,0,0,0,0,0,0,0,0,0,False,False,57,4.75,58,0.0,0.25,0.0,12,0.0,0.0,0.0,,,12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,6,6,2021-05,0
69343400,alidili/SesameCreditScore,Java,2021-05-01,0,0,0,0,0,0,0,0,0,False,False,56,4.666666666666667,57,0.0,0.0,0.0,34,0.0,0.0,0.0,,,34,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,34,34,2021-05,0
133442384,denoland/deno,Rust,2021-05-01,231,35,12,23,193,201,166,139,109,False,True,36,3.0,37,177.33333333333334,1.0,48.90262433312422,0,16.68571428571429,38.0,8.02496105909551,0.4078947368421052,0.5921052631578947,0,-1.9999999999999991,195.5,149.0,0.8096885813148789,17.0,-5.0,17.457142857142887,-10.142857142857112,7.314285714285768,1074,0.3408239700374532,0,0,2021-05,0
137451403,alibaba/nacos,Java,2021-05-01,105,22,9,13,125,121,104,197,179,False,True,35,2.9166666666666665,36,78.66666666666667,1.0,26.265312993883484,0,6.1142857142857165,18.0,6.957010852370432,0.4444444444444444,0.5555555555555556,0,1.828571428571428,87.5,163.16666666666666,0.8038095238095239,0.0,17.0,25.65714285714285,23.57142857142859,49.22857142857145,853,1.742765273311897,0,1,2021-05,0
178597005,FyroxEngine/Fyrox,Rust,2021-05-01,118,6,3,3,6,7,6,14,5,False,True,26,2.1666666666666665,27,80.5,1.0,35.69173573812293,0,-0.8285714285714239,3.8333333333333335,1.4719601443879742,0.2608695652173913,0.7391304347826086,0,0.257142857142857,2.833333333333333,6.0,0.9411764705882352,0.0,18.0,2.742857142857142,2.7999999999999994,5.54285714285714,162,1.7457627118644068,0,2,2021-05,0
231283452,excalidraw/excalidraw,TypeScript,2021-05-01,86,12,3,9,113,96,75,53,26,False,True,16,1.3333333333333333,17,140.0,1.0,51.41206084179078,0,-13.37142857142857,16.833333333333332,5.115336417740949,0.4158415841584158,0.5841584158415841,0,-2.142857142857144,138.5,64.5,0.8515723270440252,36.0,114.0,-37.971428571428575,-12.742857142857142,-50.71428571428563,461,-0.4755403868031854,0,0,2021-05,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-05-01,3,1,0,1,0,0,0,1,0,False,True,15,1.25,16,1.0,0.9166666666666666,1.264911064067566,0,0.057142857142857,0.5,0.5477225575051659,0.0,1.0,0,-0.0857142857142857,0.5,2.0,0.0,1.0,10.0,-0.2,-0.9714285714285712,-1.1714285714285713,5,-0.1666666666666666,0,1,2021-05,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-05-01,0,0,0,0,0,0,0,0,0,False,False,3,0.25,4,5.0,0.25,10.0,3,-5.999999999999999,0.5,1.0,1.0,0.0,3,-0.6000000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,-1.0,3,3,2021-05,0
352933140,ToolJet/ToolJet,JavaScript,2021-05-01,344,5,3,2,4,4,4,28,23,False,True,2,0.1666666666666666,3,222.33333333333331,1.0,185.3600100704932,0,167.49999999999997,3.6666666666666665,2.309401076758504,0.7272727272727273,0.2727272727272727,0,2.0,7.666666666666667,51.66666666666666,0.9565217391304348,0.0,33.0,6.00000000000001,22.00000000000004,28.000000000000043,412,,0,0,2021-05,0
7905539,koral--/android-gif-drawable,Java,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,101,8.416666666666666,102,0.8333333333333334,0.9166666666666666,1.329160135824908,3,-0.3142857142857142,0.6666666666666666,1.032795558988641,0.25,0.75,3,-0.2285714285714285,0.1666666666666666,1.5,1.0,0.0,2.0,-0.0857142857142856,-1.0857142857142852,-1.1714285714285708,0,-1.0,1,4,2021-06,0
10270250,react/react,JavaScript,2021-06-01,85,18,8,10,88,86,68,89,64,False,True,97,8.083333333333334,98,82.83333333333333,1.0,24.00347197108395,0,4.714285714285707,14.0,2.966479394838011,0.369047619047619,0.6309523809523809,0,0.742857142857142,107.66666666666669,95.5,0.6876006441223832,25.0,31.0,-1.142857142857145,-1.0571428571428594,-2.2000000000000046,498,-0.3297442799461642,0,0,2021-06,0
11730342,vuejs/vue,TypeScript,2021-06-01,13,6,0,6,11,13,6,48,51,False,True,95,7.916666666666667,96,12.833333333333334,1.0,13.731957859920904,0,2.142857142857141,6.166666666666667,6.047037842337891,0.5135135135135135,0.4864864864864865,0,0.9999999999999996,16.5,34.666666666666664,0.4272727272727272,-11.0,-12.0,1.6571428571428537,5.314285714285712,6.971428571428562,148,-0.270935960591133,0,0,2021-06,0
33340924,blakemcbride/eclipse-lisp,C,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,74,6.166666666666667,75,0.0,0.0,0.0,74,0.0,0.0,0.0,,,74,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,32,41,2021-06,0
64840597,photopea/Typr.js,JavaScript,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,58,4.833333333333333,59,0.0,0.25,0.0,13,0.0,0.0,0.0,,,13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,7,7,2021-06,0
69343400,alidili/SesameCreditScore,Java,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,57,4.75,58,0.0,0.0,0.0,35,0.0,0.0,0.0,,,35,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,35,35,2021-06,0
133442384,denoland/deno,Rust,2021-06-01,194,38,16,22,184,193,169,175,158,False,True,37,3.083333333333333,38,184.83333333333331,1.0,47.10590904193096,0,13.4,37.0,7.483314773547834,0.3873873873873873,0.6126126126126126,0,-0.7999999999999994,191.66666666666663,153.33333333333334,0.816396242527754,-21.0,-14.0,15.685714285714266,-10.62857142857144,5.057142857142901,1111,0.38875,0,0,2021-06,0
137451403,alibaba/nacos,Java,2021-06-01,96,21,7,14,127,130,91,181,194,False,True,36,3.0,37,81.83333333333333,1.0,27.154496251388355,0,8.257142857142853,18.666666666666668,7.033254343948229,0.4107142857142857,0.5892857142857143,0,2.057142857142856,94.5,167.16666666666666,0.7768014059753954,-2.0,4.0,39.65714285714287,29.02857142857141,68.68571428571425,840,0.0755441741357234,0,1,2021-06,0
178597005,FyroxEngine/Fyrox,Rust,2021-06-01,86,6,4,2,2,2,2,14,13,False,True,27,2.25,28,72.66666666666667,1.0,25.59427019210877,0,10.457142857142852,4.0,1.673320053068151,0.375,0.625,0,0.8,2.833333333333333,8.0,0.9444444444444444,-1.0,20.0,1.5428571428571425,4.57142857142857,6.114285714285713,125,0.1363636363636363,0,2,2021-06,0
231283452,excalidraw/excalidraw,TypeScript,2021-06-01,39,12,6,6,50,62,37,32,23,False,True,17,1.4166666666666667,18,121.0,1.0,64.93381245545342,0,-25.2,14.833333333333334,3.9707262140151154,0.4269662921348314,0.5730337078651685,0,-1.3999999999999984,116.33333333333331,59.16666666666666,0.859882005899705,20.0,144.0,-49.68571428571427,-12.8,-62.48571428571427,255,-0.6428571428571429,0,0,2021-06,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,16,1.3333333333333333,17,0.6666666666666666,0.8333333333333334,1.211060141639221,1,0.1142857142857143,0.3333333333333333,0.516397779494322,0.0,1.0,1,-0.0571428571428571,0.5,1.5,0.0,1.0,8.0,-0.4857142857142856,-0.9714285714285712,-1.4571428571428566,0,-1.0,1,1,2021-06,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-06-01,0,0,0,0,0,0,0,0,0,False,False,4,0.3333333333333333,5,4.0,0.2,8.944271909999157,4,-4.000000000000001,0.4,0.894427190999916,1.0,0.0,4,-0.4000000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,4,4,2021-06,0
352933140,ToolJet/ToolJet,JavaScript,2021-06-01,214,22,17,5,107,103,99,72,63,False,True,3,0.25,4,220.25,1.0,151.4031593681805,0,64.5,8.25,9.358596760910972,0.7575757575757576,0.2424242424242424,0,6.300000000000001,32.5,56.75,0.9603174603174603,4.0,42.0,88.29999999999998,21.60000000000003,109.9,680,39.0,0,0,2021-06,0
7905539,koral--/android-gif-drawable,Java,2021-07-01,0,0,0,0,0,0,0,2,2,False,True,102,8.5,103,0.8333333333333334,0.9166666666666666,1.329160135824908,4,-0.6,0.6666666666666666,1.032795558988641,0.25,0.75,4,-0.457142857142857,0.1666666666666666,1.5,1.0,0.0,3.0,-0.2571428571428571,-0.4285714285714289,-0.6857142857142857,4,1.0,0,4,2021-07,0
10270250,react/react,JavaScript,2021-07-01,76,19,8,11,99,90,69,111,76,False,True,98,8.166666666666666,99,87.5,1.0,17.796066981216605,0,-3.2285714285714326,15.333333333333334,3.141125063837028,0.3695652173913043,0.6304347826086957,0,0.8571428571428575,109.83333333333331,99.16666666666669,0.7066246056782335,25.0,49.0,-18.885714285714283,-5.8571428571428505,-24.74285714285714,540,-0.2139737991266375,0,0,2021-07,0
11730342,vuejs/vue,TypeScript,2021-07-01,2,1,0,1,14,10,2,26,27,False,True,96,8.0,97,12.5,1.0,14.010710188993873,0,-1.171428571428571,6.166666666666667,6.047037842337891,0.5135135135135135,0.4864864864864865,0,-0.7714285714285716,16.833333333333332,32.666666666666664,0.4054054054054054,-10.0,-17.0,-4.257142857142855,2.828571428571428,-1.428571428571418,82,-0.5794871794871795,0,0,2021-07,0
33340924,blakemcbride/eclipse-lisp,C,2021-07-01,0,0,0,0,0,0,0,0,0,False,False,75,6.25,76,0.0,0.0,0.0,75,0.0,0.0,0.0,,,75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,33,41,2021-07,0
64840597,photopea/Typr.js,JavaScript,2021-07-01,0,0,0,0,0,0,0,0,0,False,False,59,4.916666666666667,60,0.0,0.1666666666666666,0.0,14,0.0,0.0,0.0,,,14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,8,8,2021-07,0
69343400,alidili/SesameCreditScore,Java,2021-07-01,0,0,0,0,0,0,0,0,0,False,False,58,4.833333333333333,59,0.0,0.0,0.0,36,0.0,0.0,0.0,,,36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,36,36,2021-07,0
133442384,denoland/deno,Rust,2021-07-01,180,30,9,21,190,201,175,143,135,False,True,38,3.1666666666666665,39,184.16666666666663,1.0,47.14834744364507,0,12.54285714285714,34.333333333333336,6.408327915038817,0.3689320388349514,0.6310679611650486,0,-9.580956294474309e-16,188.33333333333331,150.33333333333334,0.8208440999138673,-31.0,115.0,29.085714285714285,11.742857142857147,40.828571428571394,1054,-0.2492877492877493,0,0,2021-07,0
137451403,alibaba/nacos,Java,2021-07-01,76,18,7,11,95,92,76,194,196,False,True,37,3.083333333333333,38,80.83333333333333,1.0,27.257414893321496,0,7.457142857142853,18.666666666666668,7.033254343948229,0.4107142857142857,0.5892857142857143,0,1.828571428571428,97.83333333333331,173.5,0.7745762711864407,-3.0,-4.0,28.457142857142856,31.542857142857116,60.000000000000014,747,-0.0484076433121019,0,1,2021-07,0
178597005,FyroxEngine/Fyrox,Rust,2021-07-01,87,4,2,2,3,3,3,7,9,False,True,28,2.333333333333333,29,78.5,1.0,23.872578411223227,0,8.371428571428561,4.333333333333333,1.3662601021279464,0.4230769230769231,0.5769230769230769,0,0.4000000000000002,3.333333333333333,9.0,0.95,0.0,18.0,0.2571428571428565,2.914285714285714,3.171428571428569,116,0.5675675675675675,0,2,2021-07,0
231283452,excalidraw/excalidraw,TypeScript,2021-07-01,25,10,4,6,56,43,24,32,20,False,True,18,1.5,19,105.33333333333331,1.0,75.92276777532985,0,-39.31428571428571,13.5,4.037325847637288,0.4074074074074074,0.5925925925925926,0,-1.457142857142858,105.83333333333331,53.0,0.8341543513957307,26.0,127.0,-78.05714285714284,-15.914285714285713,-93.97142857142852,210,-0.5384615384615384,0,0,2021-07,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2021-07-01,0,0,0,0,1,0,0,1,0,False,True,17,1.4166666666666667,18,0.5,0.8333333333333334,1.2247448713918112,2,0.0857142857142856,0.1666666666666666,0.4082482904638625,0.0,1.0,2,0.0285714285714285,0.5,0.8333333333333334,0.0,1.0,5.0,-0.4285714285714285,-0.2,-0.6285714285714284,2,,0,1,2021-07,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-07-01,0,0,0,0,0,0,0,0,0,False,False,5,0.4166666666666667,6,3.333333333333333,0.1666666666666666,8.164965809277259,5,-2.857142857142856,0.3333333333333333,0.816496580927726,1.0,0.0,5,-0.2857142857142856,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,5,5,2021-07,0
